Displacement_mm,Axial_Force_N
-1.535000e-04,1.789290e+06
-1.540000e-04,1.794920e+06
-1.545000e-04,1.800550e+06
-1.550000e-04,1.806170e+06
-1.555000e-04,1.811790e+06
-1.560000e-04,1.817420e+06
-1.565000e-04,1.823040e+06
-1.570000e-04,1.828660e+06
-1.575000e-04,1.834280e+06
-1.580000e-04,1.839890e+06
-1.585000e-04,1.845510e+06
-1.590000e-04,1.851120e+06
-1.595000e-04,1.856740e+06
-1.600000e-04,1.862350e+06
-1.605000e-04,1.867960e+06
-1.610000e-04,1.873570e+06
-1.615000e-04,1.879180e+06
-1.620000e-04,1.884780e+06
-1.625000e-04,1.890390e+06
-1.630000e-04,1.895990e+06
-1.635000e-04,1.901590e+06
-1.640000e-04,1.907200e+06
-1.645000e-04,1.912800e+06
-1.650000e-04,1.918390e+06
-1.655000e-04,1.923990e+06
-1.660000e-04,1.929590e+06
-1.665000e-04,1.935180e+06
-1.670000e-04,1.940780e+06
-1.675000e-04,1.946370e+06
-1.680000e-04,1.951960e+06
-1.685000e-04,1.957550e+06
-1.690000e-04,1.963140e+06
-1.695000e-04,1.968720e+06
-1.700000e-04,1.974310e+06
-1.705000e-04,1.979890e+06
-1.710000e-04,1.985480e+06
-1.715000e-04,1.991060e+06
-1.720000e-04,1.996640e+06
-1.725000e-04,2.002220e+06
-1.730000e-04,2.007800e+06
-1.735000e-04,2.013370e+06
-1.740000e-04,2.018950e+06
-1.745000e-04,2.024520e+06
-1.750000e-04,2.030090e+06
-1.755000e-04,2.035670e+06
-1.760000e-04,2.041240e+06
-1.765000e-04,2.046800e+06
-1.770000e-04,2.052370e+06
-1.775000e-04,2.057940e+06
-1.780000e-04,2.063500e+06
-1.785000e-04,2.069070e+06
-1.790000e-04,2.074630e+06
-1.795000e-04,2.080190e+06
-1.800000e-04,2.085750e+06
-1.805000e-04,2.091310e+06
-1.810000e-04,2.096860e+06
-1.815000e-04,2.102420e+06
-1.820000e-04,2.107970e+06
-1.825000e-04,2.113530e+06
-1.830000e-04,2.119080e+06
-1.835000e-04,2.124630e+06
-1.840000e-04,2.130180e+06
-1.845000e-04,2.135730e+06
-1.850000e-04,2.141270e+06
-1.855000e-04,2.146820e+06
-1.860000e-04,2.152360e+06
-1.865000e-04,2.157910e+06
-1.870000e-04,2.163450e+06
-1.875000e-04,2.168990e+06
-1.880000e-04,2.174530e+06
-1.885000e-04,2.180060e+06
-1.890000e-04,2.185600e+06
-1.895000e-04,2.191130e+06
-1.900000e-04,2.196670e+06
-1.905000e-04,2.202200e+06
-1.910000e-04,2.207730e+06
-1.915000e-04,2.213260e+06
-1.920000e-04,2.218790e+06
-1.925000e-04,2.224320e+06
-1.930000e-04,2.229840e+06
-1.935000e-04,2.235370e+06
-1.940000e-04,2.240890e+06
-1.945000e-04,2.246410e+06
-1.950000e-04,2.251930e+06
-1.955000e-04,2.257450e+06
-1.960000e-04,2.262970e+06
-1.965000e-04,2.268480e+06
-1.970000e-04,2.274000e+06
-1.975000e-04,2.279510e+06
-1.980000e-04,2.285030e+06
-1.985000e-04,2.290540e+06
-1.990000e-04,2.296050e+06
-1.995000e-04,2.301560e+06
-2.000000e-04,2.307060e+06
-2.005000e-04,2.312570e+06
-2.010000e-04,2.318070e+06
-2.015000e-04,2.323580e+06
-2.020000e-04,2.329080e+06
-2.025000e-04,2.334580e+06
-2.030000e-04,2.340080e+06
-2.035000e-04,2.345580e+06
-2.040000e-04,2.351080e+06
-2.045000e-04,2.356570e+06
-2.050000e-04,2.362070e+06
-2.055000e-04,2.367560e+06
-2.060000e-04,2.373050e+06
-2.065000e-04,2.378540e+06
-2.070000e-04,2.384030e+06
-2.075000e-04,2.389520e+06
-2.080000e-04,2.395000e+06
-2.085000e-04,2.400490e+06
-2.090000e-04,2.405970e+06
-2.095000e-04,2.411460e+06
-2.100000e-04,2.416940e+06
-2.105000e-04,2.422420e+06
-2.110000e-04,2.427900e+06
-2.115000e-04,2.433370e+06
-2.120000e-04,2.438850e+06
-2.125000e-04,2.444330e+06
-2.130000e-04,2.449800e+06
-2.135000e-04,2.455270e+06
-2.140000e-04,2.460740e+06
-2.145000e-04,2.466210e+06
-2.150000e-04,2.471680e+06
-2.155000e-04,2.477150e+06
-2.160000e-04,2.482610e+06
-2.165000e-04,2.488080e+06
-2.170000e-04,2.493540e+06
-2.175000e-04,2.499000e+06
-2.180000e-04,2.504460e+06
-2.185000e-04,2.509920e+06
-2.190000e-04,2.515380e+06
-2.195000e-04,2.520840e+06
-2.200000e-04,2.526290e+06
-2.205000e-04,2.531740e+06
-2.210000e-04,2.537200e+06
-2.215000e-04,2.542650e+06
-2.220000e-04,2.548100e+06
-2.225000e-04,2.553550e+06
-2.230000e-04,2.558990e+06
-2.235000e-04,2.564440e+06
-2.240000e-04,2.569890e+06
-2.245000e-04,2.575330e+06
-2.250000e-04,2.580770e+06
-2.255000e-04,2.586210e+06
-2.260000e-04,2.591650e+06
-2.265000e-04,2.597090e+06
-2.270000e-04,2.602530e+06
-2.275000e-04,2.607960e+06
-2.280000e-04,2.613400e+06
-2.285000e-04,2.618830e+06
-2.290000e-04,2.624260e+06
-2.295000e-04,2.629690e+06
-2.300000e-04,2.635120e+06
-2.305000e-04,2.640550e+06
-2.310000e-04,2.645980e+06
-2.315000e-04,2.651400e+06
-2.320000e-04,2.656830e+06
-2.325000e-04,2.662250e+06
-2.330000e-04,2.667670e+06
-2.335000e-04,2.673090e+06
-2.340000e-04,2.678510e+06
-2.345000e-04,2.683930e+06
-2.350000e-04,2.689340e+06
-2.355000e-04,2.694760e+06
-2.360000e-04,2.700170e+06
-2.365000e-04,2.705580e+06
-2.370000e-04,2.710990e+06
-2.375000e-04,2.716400e+06
-2.380000e-04,2.721810e+06
-2.385000e-04,2.727220e+06
-2.390000e-04,2.732620e+06
-2.395000e-04,2.738030e+06
-2.400000e-04,2.743430e+06
-2.405000e-04,2.748830e+06
-2.410000e-04,2.754230e+06
-2.415000e-04,2.759630e+06
-2.420000e-04,2.765030e+06
-2.425000e-04,2.770430e+06
-2.430000e-04,2.775820e+06
-2.435000e-04,2.781220e+06
-2.440000e-04,2.786610e+06
-2.445000e-04,2.792000e+06
-2.450000e-04,2.797390e+06
-2.455000e-04,2.802780e+06
-2.460000e-04,2.808170e+06
-2.465000e-04,2.813550e+06
-2.470000e-04,2.818940e+06
-2.475000e-04,2.824320e+06
-2.480000e-04,2.829700e+06
-2.485000e-04,2.835080e+06
-2.490000e-04,2.840460e+06
-2.495000e-04,2.845840e+06
-2.500000e-04,2.851220e+06
-2.505000e-04,2.856590e+06
-2.510000e-04,2.861970e+06
-2.515000e-04,2.867340e+06
-2.520000e-04,2.872710e+06
-2.525000e-04,2.878080e+06
-2.530000e-04,2.883450e+06
-2.535000e-04,2.888820e+06
-2.540000e-04,2.894190e+06
-2.545000e-04,2.899550e+06
-2.550000e-04,2.904920e+06
-2.555000e-04,2.910280e+06
-2.560000e-04,2.915640e+06
-2.565000e-04,2.921000e+06
-2.570000e-04,2.926360e+06
-2.575000e-04,2.931720e+06
-2.580000e-04,2.937070e+06
-2.585000e-04,2.942430e+06
-2.590000e-04,2.947780e+06
-2.595000e-04,2.953130e+06
-2.600000e-04,2.958480e+06
-2.605000e-04,2.963830e+06
-2.610000e-04,2.969180e+06
-2.615000e-04,2.974530e+06
-2.620000e-04,2.979870e+06
-2.625000e-04,2.985220e+06
-2.630000e-04,2.990560e+06
-2.635000e-04,2.995900e+06
-2.640000e-04,3.001240e+06
-2.645000e-04,3.006580e+06
-2.650000e-04,3.011920e+06
-2.655000e-04,3.017260e+06
-2.660000e-04,3.022590e+06
-2.665000e-04,3.027930e+06
-2.670000e-04,3.033260e+06
-2.675000e-04,3.038590e+06
-2.680000e-04,3.043920e+06
-2.685000e-04,3.049250e+06
-2.690000e-04,3.054580e+06
-2.695000e-04,3.059900e+06
-2.700000e-04,3.065230e+06
-2.705000e-04,3.070550e+06
-2.710000e-04,3.075870e+06
-2.715000e-04,3.081190e+06
-2.720000e-04,3.086510e+06
-2.725000e-04,3.091830e+06
-2.730000e-04,3.097150e+06
-2.735000e-04,3.102460e+06
-2.740000e-04,3.107780e+06
-2.745000e-04,3.113090e+06
-2.750000e-04,3.118400e+06
-2.755000e-04,3.123710e+06
-2.760000e-04,3.129020e+06
-2.765000e-04,3.134330e+06
-2.770000e-04,3.139640e+06
-2.775000e-04,3.144940e+06
-2.780000e-04,3.150250e+06
-2.785000e-04,3.155550e+06
-2.790000e-04,3.160850e+06
-2.795000e-04,3.166150e+06
-2.800000e-04,3.171450e+06
-2.805000e-04,3.176750e+06
-2.810000e-04,3.182040e+06
-2.815000e-04,3.187340e+06
-2.820000e-04,3.192630e+06
-2.825000e-04,3.197920e+06
-2.830000e-04,3.203210e+06
-2.835000e-04,3.208500e+06
-2.840000e-04,3.213790e+06
-2.845000e-04,3.219080e+06
-2.850000e-04,3.224360e+06
-2.855000e-04,3.229650e+06
-2.860000e-04,3.234930e+06
-2.865000e-04,3.240210e+06
-2.870000e-04,3.245490e+06
-2.875000e-04,3.250770e+06
-2.880000e-04,3.256050e+06
-2.885000e-04,3.261330e+06
-2.890000e-04,3.266600e+06
-2.895000e-04,3.271880e+06
-2.900000e-04,3.277150e+06
-2.905000e-04,3.282420e+06
-2.910000e-04,3.287690e+06
-2.915000e-04,3.292960e+06
-2.920000e-04,3.298230e+06
-2.925000e-04,3.303490e+06
-2.930000e-04,3.308760e+06
-2.935000e-04,3.314020e+06
-2.940000e-04,3.319280e+06
-2.945000e-04,3.324540e+06
-2.950000e-04,3.329800e+06
-2.955000e-04,3.335060e+06
-2.960000e-04,3.340320e+06
-2.965000e-04,3.345580e+06
-2.970000e-04,3.350830e+06
-2.975000e-04,3.356080e+06
-2.980000e-04,3.361330e+06
-2.985000e-04,3.366580e+06
-2.990000e-04,3.371830e+06
-2.995000e-04,3.377080e+06
-3.000000e-04,3.382330e+06
-3.005000e-04,3.387570e+06
-3.010000e-04,3.392820e+06
-3.015000e-04,3.398060e+06
-3.020000e-04,3.403300e+06
-3.025000e-04,3.408540e+06
-3.030000e-04,3.413780e+06
-3.035000e-04,3.419020e+06
-3.040000e-04,3.424250e+06
-3.045000e-04,3.429490e+06
-3.050000e-04,3.434720e+06
-3.055000e-04,3.439950e+06
-3.060000e-04,3.445180e+06
-3.065000e-04,3.450410e+06
-3.070000e-04,3.455640e+06
-3.075000e-04,3.460870e+06
-3.080000e-04,3.466100e+06
-3.085000e-04,3.471320e+06
-3.090000e-04,3.476540e+06
-3.095000e-04,3.481760e+06
-3.100000e-04,3.486980e+06
-3.105000e-04,3.492200e+06
-3.110000e-04,3.497420e+06
-3.115000e-04,3.502640e+06
-3.120000e-04,3.507850e+06
-3.125000e-04,3.513070e+06
-3.130000e-04,3.518280e+06
-3.135000e-04,3.523490e+06
-3.140000e-04,3.528700e+06
-3.145000e-04,3.533910e+06
-3.150000e-04,3.539120e+06
-3.155000e-04,3.544320e+06
-3.160000e-04,3.549530e+06
-3.165000e-04,3.554730e+06
-3.170000e-04,3.559930e+06
-3.175000e-04,3.565130e+06
-3.180000e-04,3.570330e+06
-3.185000e-04,3.575530e+06
-3.190000e-04,3.580730e+06
-3.195000e-04,3.585930e+06
-3.200000e-04,3.591120e+06
-3.205000e-04,3.596310e+06
-3.210000e-04,3.601500e+06
-3.215000e-04,3.606690e+06
-3.220000e-04,3.611880e+06
-3.225000e-04,3.617070e+06
-3.230000e-04,3.622260e+06
-3.235000e-04,3.627440e+06
-3.240000e-04,3.632630e+06
-3.245000e-04,3.637810e+06
-3.250000e-04,3.642990e+06
-3.255000e-04,3.648170e+06
-3.260000e-04,3.653350e+06
-3.265000e-04,3.658530e+06
-3.270000e-04,3.663700e+06
-3.275000e-04,3.668880e+06
-3.280000e-04,3.674050e+06
-3.285000e-04,3.679220e+06
-3.290000e-04,3.684390e+06
-3.295000e-04,3.689560e+06
-3.300000e-04,3.694730e+06
-3.305000e-04,3.699900e+06
-3.310000e-04,3.705070e+06
-3.315000e-04,3.710230e+06
-3.320000e-04,3.715390e+06
-3.325000e-04,3.720550e+06
-3.330000e-04,3.725720e+06
-3.335000e-04,3.730870e+06
-3.340000e-04,3.736030e+06
-3.345000e-04,3.741190e+06
-3.350000e-04,3.746340e+06
-3.355000e-04,3.751500e+06
-3.360000e-04,3.756650e+06
-3.365000e-04,3.761800e+06
-3.370000e-04,3.766950e+06
-3.375000e-04,3.772100e+06
-3.380000e-04,3.777250e+06
-3.385000e-04,3.782390e+06
-3.390000e-04,3.787540e+06
-3.395000e-04,3.792680e+06
-3.400000e-04,3.797820e+06
-3.405000e-04,3.802970e+06
-3.410000e-04,3.808100e+06
-3.415000e-04,3.813240e+06
-3.420000e-04,3.818380e+06
-3.425000e-04,3.823520e+06
-3.430000e-04,3.828650e+06
-3.435000e-04,3.833780e+06
-3.440000e-04,3.838910e+06
-3.445000e-04,3.844040e+06
-3.450000e-04,3.849170e+06
-3.455000e-04,3.854300e+06
-3.460000e-04,3.859430e+06
-3.465000e-04,3.864550e+06
-3.470000e-04,3.869680e+06
-3.475000e-04,3.874800e+06
-3.480000e-04,3.879920e+06
-3.485000e-04,3.885040e+06
-3.490000e-04,3.890160e+06
-3.495000e-04,3.895280e+06
-3.500000e-04,3.900390e+06
-3.505000e-04,3.905510e+06
-3.510000e-04,3.910620e+06
-3.515000e-04,3.915730e+06
-3.520000e-04,3.920840e+06
-3.525000e-04,3.925950e+06
-3.530000e-04,3.931060e+06
-3.535000e-04,3.936170e+06
-3.540000e-04,3.941280e+06
-3.545000e-04,3.946380e+06
-3.550000e-04,3.951480e+06
-3.555000e-04,3.956580e+06
-3.560000e-04,3.961680e+06
-3.565000e-04,3.966780e+06
-3.570000e-04,3.971880e+06
-3.575000e-04,3.976980e+06
-3.580000e-04,3.982070e+06
-3.585000e-04,3.987170e+06
-3.590000e-04,3.992260e+06
-3.595000e-04,3.997350e+06
-3.600000e-04,4.002440e+06
-3.605000e-04,4.007530e+06
-3.610000e-04,4.012620e+06
-3.615000e-04,4.017700e+06
-3.620000e-04,4.022790e+06
-3.625000e-04,4.027870e+06
-3.630000e-04,4.032950e+06
-3.635000e-04,4.038030e+06
-3.640000e-04,4.043110e+06
-3.645000e-04,4.048190e+06
-3.650000e-04,4.053270e+06
-3.655000e-04,4.058350e+06
-3.660000e-04,4.063420e+06
-3.665000e-04,4.068490e+06
-3.670000e-04,4.073560e+06
-3.675000e-04,4.078630e+06
-3.680000e-04,4.083700e+06
-3.685000e-04,4.088770e+06
-3.690000e-04,4.093840e+06
-3.695000e-04,4.098900e+06
-3.700000e-04,4.103970e+06
-3.705000e-04,4.109030e+06
-3.710000e-04,4.114090e+06
-3.715000e-04,4.119150e+06
-3.720000e-04,4.124210e+06
-3.725000e-04,4.129270e+06
-3.730000e-04,4.134320e+06
-3.735000e-04,4.139380e+06
-3.740000e-04,4.144430e+06
-3.745000e-04,4.149480e+06
-3.750000e-04,4.154530e+06
-3.755000e-04,4.159580e+06
-3.760000e-04,4.164630e+06
-3.765000e-04,4.169680e+06
-3.770000e-04,4.174730e+06
-3.775000e-04,4.179770e+06
-3.780000e-04,4.184810e+06
-3.785000e-04,4.189850e+06
-3.790000e-04,4.194890e+06
-3.795000e-04,4.199930e+06
-3.800000e-04,4.204970e+06
-3.805000e-04,4.210010e+06
-3.810000e-04,4.215040e+06
-3.815000e-04,4.220080e+06
-3.820000e-04,4.225110e+06
-3.825000e-04,4.230140e+06
-3.830000e-04,4.235170e+06
-3.835000e-04,4.240200e+06
-3.840000e-04,4.245230e+06
-3.845000e-04,4.250250e+06
-3.850000e-04,4.255280e+06
-3.855000e-04,4.260300e+06
-3.860000e-04,4.265320e+06
-3.865000e-04,4.270340e+06
-3.870000e-04,4.275360e+06
-3.875000e-04,4.280380e+06
-3.880000e-04,4.285400e+06
-3.885000e-04,4.290410e+06
-3.890000e-04,4.295430e+06
-3.895000e-04,4.300440e+06
-3.900000e-04,4.305450e+06
-3.905000e-04,4.310460e+06
-3.910000e-04,4.315470e+06
-3.915000e-04,4.320480e+06
-3.920000e-04,4.325490e+06
-3.925000e-04,4.330490e+06
-3.930000e-04,4.335500e+06
-3.935000e-04,4.340500e+06
-3.940000e-04,4.345500e+06
-3.945000e-04,4.350500e+06
-3.950000e-04,4.355500e+06
-3.955000e-04,4.360500e+06
-3.960000e-04,4.365490e+06
-3.965000e-04,4.370490e+06
-3.970000e-04,4.375480e+06
-3.975000e-04,4.380470e+06
-3.980000e-04,4.385460e+06
-3.985000e-04,4.390450e+06
-3.990000e-04,4.395440e+06
-3.995000e-04,4.400430e+06
-4.000000e-04,4.405410e+06
-4.005000e-04,4.410400e+06
-4.010000e-04,4.415380e+06
-4.015000e-04,4.420360e+06
-4.020000e-04,4.425340e+06
-4.025000e-04,4.430320e+06
-4.030000e-04,4.435300e+06
-4.035000e-04,4.440280e+06
-4.040000e-04,4.445250e+06
-4.045000e-04,4.450230e+06
-4.050000e-04,4.455200e+06
-4.055000e-04,4.460170e+06
-4.060000e-04,4.465140e+06
-4.065000e-04,4.470110e+06
-4.070000e-04,4.475080e+06
-4.075000e-04,4.480040e+06
-4.080000e-04,4.485010e+06
-4.085000e-04,4.489970e+06
-4.090000e-04,4.494930e+06
-4.095000e-04,4.499890e+06
-4.100000e-04,4.504850e+06
-4.105000e-04,4.509810e+06
