Displacement_mm,Axial_Force_N
9.950000e-05,7.678080e+05
1.000000e-04,7.716130e+05
1.005000e-04,7.754170e+05
1.010000e-04,7.792210e+05
1.015000e-04,7.830240e+05
1.020000e-04,7.868270e+05
1.025000e-04,7.906290e+05
1.030000e-04,7.944310e+05
1.035000e-04,7.982320e+05
1.040000e-04,8.020320e+05
1.045000e-04,8.058320e+05
1.050000e-04,8.096320e+05
1.055000e-04,8.134310e+05
1.060000e-04,8.172290e+05
1.065000e-04,8.210270e+05
1.070000e-04,8.248250e+05
1.075000e-04,8.286210e+05
1.080000e-04,8.324180e+05
1.085000e-04,8.362130e+05
1.090000e-04,8.400090e+05
1.095000e-04,8.438030e+05
1.100000e-04,8.475970e+05
1.105000e-04,8.513910e+05
1.110000e-04,8.551840e+05
1.115000e-04,8.589770e+05
1.120000e-04,8.627690e+05
1.125000e-04,8.665600e+05
1.130000e-04,8.703510e+05
1.135000e-04,8.741410e+05
1.140000e-04,8.779310e+05
1.145000e-04,8.817210e+05
1.150000e-04,8.855090e+05
1.155000e-04,8.892980e+05
1.160000e-04,8.930850e+05
1.165000e-04,8.968730e+05
1.170000e-04,9.006590e+05
1.175000e-04,9.044450e+05
1.180000e-04,9.082310e+05
1.185000e-04,9.120160e+05
1.190000e-04,9.158000e+05
1.195000e-04,9.195840e+05
1.200000e-04,9.233680e+05
1.205000e-04,9.271510e+05
1.210000e-04,9.309330e+05
1.215000e-04,9.347150e+05
1.220000e-04,9.384960e+05
1.225000e-04,9.422770e+05
1.230000e-04,9.460570e+05
1.235000e-04,9.498370e+05
1.240000e-04,9.536160e+05
1.245000e-04,9.573950e+05
1.250000e-04,9.611730e+05
1.255000e-04,9.649500e+05
1.260000e-04,9.687270e+05
1.265000e-04,9.725040e+05
1.270000e-04,9.762800e+05
1.275000e-04,9.800550e+05
1.280000e-04,9.838300e+05
1.285000e-04,9.876050e+05
1.290000e-04,9.913780e+05
1.295000e-04,9.951520e+05
1.300000e-04,9.989240e+05
1.305000e-04,1.002700e+06
1.310000e-04,1.006470e+06
1.315000e-04,1.010240e+06
1.320000e-04,1.014010e+06
1.325000e-04,1.017780e+06
1.330000e-04,1.021550e+06
1.335000e-04,1.025320e+06
1.340000e-04,1.029090e+06
1.345000e-04,1.032860e+06
1.350000e-04,1.036620e+06
1.355000e-04,1.040390e+06
1.360000e-04,1.044160e+06
1.365000e-04,1.047920e+06
1.370000e-04,1.051690e+06
1.375000e-04,1.055450e+06
1.380000e-04,1.059220e+06
1.385000e-04,1.062980e+06
1.390000e-04,1.066740e+06
1.395000e-04,1.070500e+06
1.400000e-04,1.074270e+06
1.405000e-04,1.078030e+06
1.410000e-04,1.081790e+06
1.415000e-04,1.085550e+06
1.420000e-04,1.089310e+06
1.425000e-04,1.093070e+06
1.430000e-04,1.096830e+06
1.435000e-04,1.100590e+06
1.440000e-04,1.104340e+06
1.445000e-04,1.108100e+06
1.450000e-04,1.111860e+06
1.455000e-04,1.115610e+06
1.460000e-04,1.119370e+06
1.465000e-04,1.123120e+06
1.470000e-04,1.126880e+06
1.475000e-04,1.130630e+06
1.480000e-04,1.134390e+06
1.485000e-04,1.138140e+06
1.490000e-04,1.141890e+06
1.495000e-04,1.145640e+06
1.500000e-04,1.149400e+06
1.505000e-04,1.153150e+06
1.510000e-04,1.156900e+06
1.515000e-04,1.160650e+06
1.520000e-04,1.164400e+06
1.525000e-04,1.168140e+06
1.530000e-04,1.171890e+06
1.535000e-04,1.175640e+06
1.540000e-04,1.179390e+06
1.545000e-04,1.183130e+06
1.550000e-04,1.186880e+06
1.555000e-04,1.190630e+06
1.560000e-04,1.194370e+06
1.565000e-04,1.198110e+06
1.570000e-04,1.201860e+06
1.575000e-04,1.205600e+06
1.580000e-04,1.209340e+06
1.585000e-04,1.213090e+06
1.590000e-04,1.216830e+06
1.595000e-04,1.220570e+06
1.600000e-04,1.224310e+06
1.605000e-04,1.228050e+06
1.610000e-04,1.231790e+06
1.615000e-04,1.235530e+06
1.620000e-04,1.239270e+06
1.625000e-04,1.243010e+06
1.630000e-04,1.246740e+06
1.635000e-04,1.250480e+06
1.640000e-04,1.254220e+06
1.645000e-04,1.257950e+06
1.650000e-04,1.261690e+06
1.655000e-04,1.265420e+06
1.660000e-04,1.269160e+06
1.665000e-04,1.272890e+06
1.670000e-04,1.276620e+06
1.675000e-04,1.280360e+06
1.680000e-04,1.284090e+06
1.685000e-04,1.287820e+06
1.690000e-04,1.291550e+06
1.695000e-04,1.295280e+06
1.700000e-04,1.299010e+06
1.705000e-04,1.302740e+06
1.710000e-04,1.306470e+06
1.715000e-04,1.310200e+06
1.720000e-04,1.313930e+06
1.725000e-04,1.317650e+06
1.730000e-04,1.321380e+06
1.735000e-04,1.325110e+06
1.740000e-04,1.328830e+06
1.745000e-04,1.332560e+06
1.750000e-04,1.336280e+06
1.755000e-04,1.340000e+06
1.760000e-04,1.343730e+06
1.765000e-04,1.347450e+06
1.770000e-04,1.351170e+06
1.775000e-04,1.354900e+06
1.780000e-04,1.358620e+06
1.785000e-04,1.362340e+06
1.790000e-04,1.366060e+06
1.795000e-04,1.369780e+06
1.800000e-04,1.373500e+06
1.805000e-04,1.377220e+06
1.810000e-04,1.380930e+06
1.815000e-04,1.384650e+06
1.820000e-04,1.388370e+06
1.825000e-04,1.392090e+06
1.830000e-04,1.395800e+06
1.835000e-04,1.399520e+06
1.840000e-04,1.403230e+06
1.845000e-04,1.406950e+06
1.850000e-04,1.410660e+06
1.855000e-04,1.414370e+06
1.860000e-04,1.418090e+06
1.865000e-04,1.421800e+06
1.870000e-04,1.425510e+06
1.875000e-04,1.429220e+06
1.880000e-04,1.432930e+06
1.885000e-04,1.436640e+06
1.890000e-04,1.440350e+06
1.895000e-04,1.444060e+06
1.900000e-04,1.447770e+06
1.905000e-04,1.451480e+06
1.910000e-04,1.455190e+06
1.915000e-04,1.458890e+06
1.920000e-04,1.462600e+06
1.925000e-04,1.466300e+06
1.930000e-04,1.470010e+06
1.935000e-04,1.473720e+06
1.940000e-04,1.477420e+06
1.945000e-04,1.481120e+06
1.950000e-04,1.484830e+06
1.955000e-04,1.488530e+06
1.960000e-04,1.492230e+06
1.965000e-04,1.495930e+06
1.970000e-04,1.499630e+06
1.975000e-04,1.503330e+06
1.980000e-04,1.507030e+06
1.985000e-04,1.510730e+06
1.990000e-04,1.514430e+06
1.995000e-04,1.518130e+06
2.000000e-04,1.521830e+06
2.005000e-04,1.525530e+06
2.010000e-04,1.529220e+06
2.015000e-04,1.532920e+06
2.020000e-04,1.536610e+06
2.025000e-04,1.540310e+06
2.030000e-04,1.544000e+06
2.035000e-04,1.547700e+06
