Displacement_mm,Axial_Force_N
1.685000e-04,4.484050e+06
1.690000e-04,4.496800e+06
1.695000e-04,4.509550e+06
1.700000e-04,4.522300e+06
1.705000e-04,4.535050e+06
1.710000e-04,4.547790e+06
1.715000e-04,4.560530e+06
1.720000e-04,4.573260e+06
1.725000e-04,4.585990e+06
1.730000e-04,4.598720e+06
1.735000e-04,4.611450e+06
1.740000e-04,4.624170e+06
1.745000e-04,4.636890e+06
1.750000e-04,4.649600e+06
1.755000e-04,4.662310e+06
1.760000e-04,4.675020e+06
1.765000e-04,4.687730e+06
1.770000e-04,4.700430e+06
1.775000e-04,4.713130e+06
1.780000e-04,4.725830e+06
1.785000e-04,4.738520e+06
1.790000e-04,4.751210e+06
1.795000e-04,4.763900e+06
1.800000e-04,4.776580e+06
1.805000e-04,4.789260e+06
1.810000e-04,4.801930e+06
1.815000e-04,4.814610e+06
1.820000e-04,4.827280e+06
1.825000e-04,4.839940e+06
1.830000e-04,4.852610e+06
1.835000e-04,4.865270e+06
1.840000e-04,4.877920e+06
1.845000e-04,4.890580e+06
1.850000e-04,4.903230e+06
1.855000e-04,4.915870e+06
1.860000e-04,4.928520e+06
1.865000e-04,4.941160e+06
1.870000e-04,4.953800e+06
1.875000e-04,4.966430e+06
1.880000e-04,4.979060e+06
1.885000e-04,4.991690e+06
1.890000e-04,5.004310e+06
1.895000e-04,5.016930e+06
1.900000e-04,5.029550e+06
1.905000e-04,5.042170e+06
1.910000e-04,5.054780e+06
1.915000e-04,5.067380e+06
1.920000e-04,5.079990e+06
1.925000e-04,5.092590e+06
1.930000e-04,5.105190e+06
1.935000e-04,5.117780e+06
1.940000e-04,5.130380e+06
1.945000e-04,5.142960e+06
1.950000e-04,5.155550e+06
1.955000e-04,5.168130e+06
1.960000e-04,5.180710e+06
1.965000e-04,5.193280e+06
1.970000e-04,5.205860e+06
1.975000e-04,5.218430e+06
1.980000e-04,5.230990e+06
1.985000e-04,5.243550e+06
1.990000e-04,5.256110e+06
1.995000e-04,5.268670e+06
2.000000e-04,5.281220e+06
2.005000e-04,5.293770e+06
2.010000e-04,5.306320e+06
2.015000e-04,5.318860e+06
2.020000e-04,5.331400e+06
2.025000e-04,5.343930e+06
2.030000e-04,5.356470e+06
2.035000e-04,5.369000e+06
2.040000e-04,5.381520e+06
2.045000e-04,5.394050e+06
2.050000e-04,5.406570e+06
2.055000e-04,5.419080e+06
2.060000e-04,5.431600e+06
2.065000e-04,5.444110e+06
2.070000e-04,5.456610e+06
2.075000e-04,5.469120e+06
2.080000e-04,5.481620e+06
2.085000e-04,5.494110e+06
2.090000e-04,5.506610e+06
2.095000e-04,5.519100e+06
2.100000e-04,5.531580e+06
2.105000e-04,5.544070e+06
2.110000e-04,5.556550e+06
2.115000e-04,5.569030e+06
2.120000e-04,5.581500e+06
2.125000e-04,5.593970e+06
2.130000e-04,5.606440e+06
2.135000e-04,5.618900e+06
2.140000e-04,5.631360e+06
2.145000e-04,5.643820e+06
2.150000e-04,5.656280e+06
2.155000e-04,5.668730e+06
2.160000e-04,5.681180e+06
2.165000e-04,5.693620e+06
2.170000e-04,5.706060e+06
2.175000e-04,5.718500e+06
2.180000e-04,5.730940e+06
2.185000e-04,5.743370e+06
2.190000e-04,5.755800e+06
