Axial_Strain Axial_Load(kN)
5.537500e-03 2.285160e+04
5.550000e-03 2.283147e+04
5.562500e-03 2.281133e+04
5.575000e-03 2.279119e+04
5.587500e-03 2.277105e+04
5.600000e-03 2.275092e+04
5.612500e-03 2.273078e+04
5.625000e-03 2.271064e+04
5.637500e-03 2.269050e+04
5.650000e-03 2.267037e+04
5.662500e-03 2.265023e+04
5.675000e-03 2.263009e+04
5.687500e-03 2.260995e+04
5.700000e-03 2.258982e+04
5.712500e-03 2.256968e+04
5.725000e-03 2.254954e+04
5.737500e-03 2.252940e+04
5.750000e-03 2.250927e+04
5.762500e-03 2.248913e+04
5.775000e-03 2.246899e+04
5.787500e-03 2.244885e+04
5.800000e-03 2.242872e+04
5.812500e-03 2.240858e+04
5.825000e-03 2.238844e+04
5.837500e-03 2.236830e+04
5.850000e-03 2.234817e+04
5.862500e-03 2.232803e+04
5.875000e-03 2.230789e+04
5.887500e-03 2.228775e+04
5.900000e-03 2.226762e+04
5.912500e-03 2.224748e+04
5.925000e-03 2.222734e+04
5.937500e-03 2.220720e+04
5.950000e-03 2.218707e+04
5.962500e-03 2.216693e+04
5.975000e-03 2.214679e+04
5.987500e-03 2.212665e+04
6.000000e-03 2.210652e+04
6.012500e-03 2.208638e+04
6.025000e-03 2.206624e+04
6.037500e-03 2.204610e+04
6.050000e-03 2.202597e+04
6.062500e-03 2.200583e+04
6.075000e-03 2.198569e+04
6.087500e-03 2.196555e+04
6.100000e-03 2.194542e+04
6.112500e-03 2.192528e+04
6.125000e-03 2.190514e+04
6.137500e-03 2.188500e+04
6.150000e-03 2.186486e+04
6.162500e-03 2.184473e+04
6.175000e-03 2.182459e+04
6.187500e-03 2.180445e+04
6.200000e-03 2.178431e+04
6.212500e-03 2.176418e+04
6.225000e-03 2.174404e+04
6.237500e-03 2.172390e+04
6.250000e-03 2.170376e+04
6.262500e-03 2.168363e+04
6.275000e-03 2.166349e+04
6.287500e-03 2.164335e+04
6.300000e-03 2.162321e+04
6.312500e-03 2.160308e+04
6.325000e-03 2.158294e+04
6.337500e-03 2.156280e+04
6.350000e-03 2.154266e+04
6.362500e-03 2.152253e+04
6.375000e-03 2.150239e+04
6.387500e-03 2.148225e+04
6.400000e-03 2.146211e+04
6.412500e-03 2.144198e+04
6.425000e-03 2.142184e+04
6.437500e-03 2.140170e+04
6.450000e-03 2.138156e+04
6.462500e-03 2.136143e+04
6.475000e-03 2.134129e+04
6.487500e-03 2.132115e+04
6.500000e-03 2.130101e+04
6.512500e-03 2.128088e+04
6.525000e-03 2.126074e+04
6.537500e-03 2.124060e+04
6.550000e-03 2.122046e+04
6.562500e-03 2.120032e+04
6.575000e-03 2.118019e+04
6.587500e-03 2.116005e+04
6.600000e-03 2.113991e+04
6.612500e-03 2.111977e+04
6.625000e-03 2.109964e+04
6.637500e-03 2.107950e+04
6.650000e-03 2.105936e+04
6.662500e-03 2.103922e+04
6.675000e-03 2.101909e+04
6.687500e-03 2.099895e+04
6.700000e-03 2.097881e+04
6.712500e-03 2.095867e+04
6.725000e-03 2.093854e+04
6.737500e-03 2.091840e+04
6.750000e-03 2.089826e+04
6.762500e-03 2.087812e+04
6.775000e-03 2.085799e+04
6.787500e-03 2.083785e+04
6.800000e-03 2.081771e+04
6.812500e-03 2.079757e+04
6.825000e-03 2.077744e+04
6.837500e-03 2.075730e+04
6.850000e-03 2.073716e+04
6.862500e-03 2.071702e+04
6.875000e-03 2.069689e+04
6.887500e-03 2.067675e+04
6.900000e-03 2.065661e+04
6.912500e-03 2.063647e+04
6.925000e-03 2.061634e+04
6.937500e-03 2.059620e+04
6.950000e-03 2.057606e+04
6.962500e-03 2.055592e+04
6.975000e-03 2.053579e+04
6.987500e-03 2.051565e+04
7.000000e-03 2.049551e+04
7.012500e-03 2.047537e+04
7.025000e-03 2.045524e+04
7.037500e-03 2.043510e+04
7.050000e-03 2.041496e+04
7.062500e-03 2.039482e+04
7.075000e-03 2.037469e+04
