Axial_Strain Axial_Load(kN)
3.412500e-03 1.124770e+04
3.425000e-03 1.124256e+04
3.437500e-03 1.123738e+04
3.450000e-03 1.123215e+04
3.462500e-03 1.122687e+04
3.475000e-03 1.122154e+04
3.487500e-03 1.121616e+04
3.500000e-03 1.121073e+04
3.512500e-03 1.120525e+04
3.525000e-03 1.119973e+04
3.537500e-03 1.119416e+04
3.550000e-03 1.118854e+04
3.562500e-03 1.118287e+04
3.575000e-03 1.117715e+04
3.587500e-03 1.117139e+04
3.600000e-03 1.116558e+04
3.612500e-03 1.115972e+04
3.625000e-03 1.115381e+04
3.637500e-03 1.114786e+04
3.650000e-03 1.114186e+04
3.662500e-03 1.113581e+04
3.675000e-03 1.112971e+04
3.687500e-03 1.112357e+04
3.700000e-03 1.111738e+04
3.712500e-03 1.111114e+04
3.725000e-03 1.110486e+04
3.737500e-03 1.109853e+04
3.750000e-03 1.109215e+04
3.762500e-03 1.108573e+04
3.775000e-03 1.107926e+04
3.787500e-03 1.107274e+04
3.800000e-03 1.106617e+04
3.812500e-03 1.105956e+04
3.825000e-03 1.105290e+04
3.837500e-03 1.104620e+04
3.850000e-03 1.103945e+04
3.862500e-03 1.103265e+04
3.875000e-03 1.102581e+04
3.887500e-03 1.101892e+04
3.900000e-03 1.101198e+04
3.912500e-03 1.100500e+04
3.925000e-03 1.099797e+04
3.937500e-03 1.099090e+04
3.950000e-03 1.098377e+04
3.962500e-03 1.097661e+04
3.975000e-03 1.096939e+04
3.987500e-03 1.096213e+04
4.000000e-03 1.095483e+04
4.012500e-03 1.097106e+04
4.025000e-03 1.098724e+04
4.037500e-03 1.100338e+04
4.050000e-03 1.101947e+04
4.062500e-03 1.103551e+04
4.075000e-03 1.105151e+04
4.087500e-03 1.106747e+04
4.100000e-03 1.108337e+04
4.112500e-03 1.109924e+04
4.125000e-03 1.111505e+04
4.137500e-03 1.113082e+04
4.150000e-03 1.114654e+04
4.162500e-03 1.116222e+04
4.175000e-03 1.117785e+04
4.187500e-03 1.119344e+04
4.200000e-03 1.120898e+04
4.212500e-03 1.122447e+04
4.225000e-03 1.123992e+04
4.237500e-03 1.125532e+04
4.250000e-03 1.127068e+04
4.262500e-03 1.128599e+04
4.275000e-03 1.130126e+04
4.287500e-03 1.131647e+04
4.300000e-03 1.133165e+04
4.312500e-03 1.134677e+04
4.325000e-03 1.136186e+04
4.337500e-03 1.137689e+04
4.350000e-03 1.139188e+04
4.362500e-03 1.140683e+04
4.375000e-03 1.142172e+04
4.387500e-03 1.143658e+04
4.400000e-03 1.145138e+04
4.412500e-03 1.146615e+04
4.425000e-03 1.148086e+04
4.437500e-03 1.149553e+04
4.450000e-03 1.151015e+04
4.462500e-03 1.152473e+04
4.475000e-03 1.153927e+04
4.487500e-03 1.155375e+04
4.500000e-03 1.156819e+04
4.512500e-03 1.158259e+04
4.525000e-03 1.159694e+04
4.537500e-03 1.161124e+04
4.550000e-03 1.162550e+04
4.562500e-03 1.163971e+04
4.575000e-03 1.165388e+04
4.587500e-03 1.166800e+04
4.600000e-03 1.168208e+04
4.612500e-03 1.169611e+04
4.625000e-03 1.171009e+04
4.637500e-03 1.172403e+04
4.650000e-03 1.173793e+04
4.662500e-03 1.175177e+04
4.675000e-03 1.176557e+04
4.687500e-03 1.177933e+04
4.700000e-03 1.179304e+04
4.712500e-03 1.180671e+04
4.725000e-03 1.182033e+04
4.737500e-03 1.183390e+04
4.750000e-03 1.184743e+04
4.762500e-03 1.186091e+04
4.775000e-03 1.187435e+04
4.787500e-03 1.188774e+04
4.800000e-03 1.190108e+04
4.812500e-03 1.191438e+04
4.825000e-03 1.192764e+04
4.837500e-03 1.194085e+04
4.850000e-03 1.195401e+04
4.862500e-03 1.196713e+04
4.875000e-03 1.198020e+04
4.887500e-03 1.199322e+04
4.900000e-03 1.200620e+04
4.912500e-03 1.201914e+04
4.925000e-03 1.203203e+04
4.937500e-03 1.204487e+04
4.950000e-03 1.205767e+04
4.962500e-03 1.207042e+04
4.975000e-03 1.208313e+04
4.987500e-03 1.209579e+04
5.000000e-03 1.210841e+04
5.012500e-03 1.212098e+04
5.025000e-03 1.213350e+04
5.037500e-03 1.214598e+04
5.050000e-03 1.215841e+04
5.062500e-03 1.217080e+04
5.075000e-03 1.218314e+04
5.087500e-03 1.219544e+04
5.100000e-03 1.220769e+04
5.112500e-03 1.221990e+04
5.125000e-03 1.223205e+04
5.137500e-03 1.224417e+04
5.150000e-03 1.225624e+04
5.162500e-03 1.226826e+04
5.175000e-03 1.228024e+04
5.187500e-03 1.229217e+04
5.200000e-03 1.230406e+04
5.212500e-03 1.231590e+04
5.225000e-03 1.232769e+04
5.237500e-03 1.233944e+04
5.250000e-03 1.235115e+04
5.262500e-03 1.236280e+04
5.275000e-03 1.237442e+04
5.287500e-03 1.238598e+04
5.300000e-03 1.239750e+04
5.312500e-03 1.240898e+04
5.325000e-03 1.242041e+04
5.337500e-03 1.243180e+04
5.350000e-03 1.244314e+04
5.362500e-03 1.245443e+04
5.375000e-03 1.246568e+04
5.387500e-03 1.247688e+04
5.400000e-03 1.248804e+04
5.412500e-03 1.249915e+04
5.425000e-03 1.251021e+04
5.437500e-03 1.252123e+04
5.450000e-03 1.253221e+04
5.462500e-03 1.254314e+04
5.475000e-03 1.255402e+04
5.487500e-03 1.256486e+04
5.500000e-03 1.257565e+04
5.512500e-03 1.258640e+04
5.525000e-03 1.259710e+04
5.537500e-03 1.260776e+04
5.550000e-03 1.261837e+04
5.562500e-03 1.262893e+04
5.575000e-03 1.263945e+04
5.587500e-03 1.264992e+04
5.600000e-03 1.266035e+04
5.612500e-03 1.267073e+04
5.625000e-03 1.268107e+04
5.637500e-03 1.269136e+04
5.650000e-03 1.270161e+04
5.662500e-03 1.271181e+04
5.675000e-03 1.272196e+04
5.687500e-03 1.273207e+04
5.700000e-03 1.274213e+04
5.712500e-03 1.275215e+04
5.725000e-03 1.276212e+04
5.737500e-03 1.277205e+04
5.750000e-03 1.278193e+04
5.762500e-03 1.279176e+04
5.775000e-03 1.280155e+04
5.787500e-03 1.281130e+04
5.800000e-03 1.282100e+04
5.812500e-03 1.283065e+04
5.825000e-03 1.284026e+04
5.837500e-03 1.284982e+04
5.850000e-03 1.285934e+04
5.862500e-03 1.286881e+04
5.875000e-03 1.287823e+04
5.887500e-03 1.288761e+04
5.900000e-03 1.289695e+04
5.912500e-03 1.290624e+04
5.925000e-03 1.291548e+04
5.937500e-03 1.292468e+04
5.950000e-03 1.293383e+04
5.962500e-03 1.294293e+04
5.975000e-03 1.295199e+04
5.987500e-03 1.296101e+04
6.000000e-03 1.296998e+04
6.012500e-03 1.297890e+04
6.025000e-03 1.298778e+04
6.037500e-03 1.299662e+04
6.050000e-03 1.300540e+04
6.062500e-03 1.301414e+04
6.075000e-03 1.302284e+04
6.087500e-03 1.303149e+04
6.100000e-03 1.304010e+04
6.112500e-03 1.304866e+04
6.125000e-03 1.305717e+04
6.137500e-03 1.306564e+04
6.150000e-03 1.307406e+04
6.162500e-03 1.308244e+04
6.175000e-03 1.309077e+04
6.187500e-03 1.309906e+04
6.200000e-03 1.310730e+04
6.212500e-03 1.311549e+04
6.225000e-03 1.312364e+04
6.237500e-03 1.313175e+04
6.250000e-03 1.313981e+04
6.262500e-03 1.314782e+04
6.275000e-03 1.315579e+04
6.287500e-03 1.316371e+04
6.300000e-03 1.317158e+04
6.312500e-03 1.317941e+04
6.325000e-03 1.318720e+04
6.337500e-03 1.319494e+04
6.350000e-03 1.320263e+04
6.362500e-03 1.321028e+04
6.375000e-03 1.321788e+04
6.387500e-03 1.322544e+04
6.400000e-03 1.323295e+04
6.412500e-03 1.324042e+04
6.425000e-03 1.324784e+04
6.437500e-03 1.325521e+04
6.450000e-03 1.326254e+04
6.462500e-03 1.326983e+04
6.475000e-03 1.327707e+04
6.487500e-03 1.328426e+04
6.500000e-03 1.329141e+04
6.512500e-03 1.329851e+04
6.525000e-03 1.330556e+04
6.537500e-03 1.331257e+04
6.550000e-03 1.331954e+04
6.562500e-03 1.332646e+04
6.575000e-03 1.333333e+04
6.587500e-03 1.334016e+04
6.600000e-03 1.334694e+04
6.612500e-03 1.335368e+04
6.625000e-03 1.336037e+04
6.637500e-03 1.336702e+04
6.650000e-03 1.337362e+04
6.662500e-03 1.338017e+04
6.675000e-03 1.338668e+04
6.687500e-03 1.339315e+04
6.700000e-03 1.339956e+04
6.712500e-03 1.340594e+04
6.725000e-03 1.341226e+04
6.737500e-03 1.341855e+04
6.750000e-03 1.342478e+04
6.762500e-03 1.343097e+04
6.775000e-03 1.343712e+04
6.787500e-03 1.344322e+04
6.800000e-03 1.344927e+04
6.812500e-03 1.345528e+04
6.825000e-03 1.346124e+04
6.837500e-03 1.346716e+04
6.850000e-03 1.347303e+04
6.862500e-03 1.347886e+04
6.875000e-03 1.348464e+04
6.887500e-03 1.349037e+04
6.900000e-03 1.349606e+04
6.912500e-03 1.350170e+04
6.925000e-03 1.350730e+04
6.937500e-03 1.351285e+04
6.950000e-03 1.351836e+04
6.962500e-03 1.352382e+04
6.975000e-03 1.352924e+04
6.987500e-03 1.353461e+04
7.000000e-03 1.353993e+04
7.012500e-03 1.354521e+04
7.025000e-03 1.355045e+04
7.037500e-03 1.355563e+04
7.050000e-03 1.356078e+04
7.062500e-03 1.356587e+04
7.075000e-03 1.357093e+04
7.087500e-03 1.357593e+04
7.100000e-03 1.358089e+04
7.112500e-03 1.358581e+04
7.125000e-03 1.359068e+04
7.137500e-03 1.359550e+04
7.150000e-03 1.360028e+04
7.162500e-03 1.360501e+04
7.175000e-03 1.360970e+04
7.187500e-03 1.361434e+04
7.200000e-03 1.361893e+04
7.212500e-03 1.362348e+04
7.225000e-03 1.362799e+04
7.237500e-03 1.363245e+04
7.250000e-03 1.363686e+04
7.262500e-03 1.364123e+04
7.275000e-03 1.364555e+04
7.287500e-03 1.364983e+04
7.300000e-03 1.365406e+04
7.312500e-03 1.365825e+04
7.325000e-03 1.366239e+04
7.337500e-03 1.366648e+04
7.350000e-03 1.367053e+04
7.362500e-03 1.367453e+04
7.375000e-03 1.367849e+04
7.387500e-03 1.368240e+04
7.400000e-03 1.368627e+04
7.412500e-03 1.369009e+04
7.425000e-03 1.369387e+04
7.437500e-03 1.369760e+04
7.450000e-03 1.370128e+04
7.462500e-03 1.370492e+04
7.475000e-03 1.370852e+04
7.487500e-03 1.371206e+04
7.500000e-03 1.371557e+04
7.512500e-03 1.371902e+04
7.525000e-03 1.372243e+04
7.537500e-03 1.372580e+04
7.550000e-03 1.372912e+04
7.562500e-03 1.373239e+04
7.575000e-03 1.373562e+04
7.587500e-03 1.373881e+04
7.600000e-03 1.374194e+04
7.612500e-03 1.374504e+04
7.625000e-03 1.374808e+04
7.637500e-03 1.375109e+04
7.650000e-03 1.375404e+04
7.662500e-03 1.375695e+04
7.675000e-03 1.375982e+04
7.687500e-03 1.376263e+04
7.700000e-03 1.376541e+04
7.712500e-03 1.376814e+04
7.725000e-03 1.377082e+04
7.737500e-03 1.377345e+04
7.750000e-03 1.377605e+04
7.762500e-03 1.377859e+04
7.775000e-03 1.378109e+04
7.787500e-03 1.378355e+04
7.800000e-03 1.378596e+04
7.812500e-03 1.378832e+04
7.825000e-03 1.379064e+04
7.837500e-03 1.379291e+04
7.850000e-03 1.379514e+04
7.862500e-03 1.379732e+04
7.875000e-03 1.379945e+04
7.887500e-03 1.380154e+04
7.900000e-03 1.380359e+04
7.912500e-03 1.380559e+04
7.925000e-03 1.380754e+04
7.937500e-03 1.380945e+04
7.950000e-03 1.381131e+04
7.962500e-03 1.381313e+04
7.975000e-03 1.381490e+04
7.987500e-03 1.381662e+04
8.000000e-03 1.381830e+04
8.012500e-03 1.381994e+04
8.025000e-03 1.382153e+04
8.037500e-03 1.382307e+04
8.050000e-03 1.382457e+04
8.062500e-03 1.382602e+04
8.075000e-03 1.382743e+04
8.087500e-03 1.382879e+04
8.100000e-03 1.383010e+04
8.112500e-03 1.383137e+04
8.125000e-03 1.383260e+04
8.137500e-03 1.383378e+04
8.150000e-03 1.383491e+04
8.162500e-03 1.383600e+04
8.175000e-03 1.383704e+04
8.187500e-03 1.383804e+04
8.200000e-03 1.383899e+04
8.212500e-03 1.383989e+04
8.225000e-03 1.384075e+04
8.237500e-03 1.384157e+04
8.250000e-03 1.384234e+04
8.262500e-03 1.384306e+04
8.275000e-03 1.384374e+04
8.287500e-03 1.384437e+04
8.300000e-03 1.384495e+04
8.312500e-03 1.384550e+04
8.325000e-03 1.384599e+04
8.337500e-03 1.384644e+04
8.350000e-03 1.384685e+04
8.362500e-03 1.384720e+04
8.375000e-03 1.384752e+04
8.387500e-03 1.384779e+04
8.400000e-03 1.384801e+04
8.412500e-03 1.384818e+04
8.425000e-03 1.384831e+04
8.437500e-03 1.384343e+04
8.450000e-03 1.383456e+04
8.462500e-03 1.382569e+04
8.475000e-03 1.381683e+04
8.487500e-03 1.380796e+04
8.500000e-03 1.379909e+04
8.512500e-03 1.379022e+04
8.525000e-03 1.378135e+04
8.537500e-03 1.377248e+04
8.550000e-03 1.376361e+04
8.562500e-03 1.375474e+04
8.575000e-03 1.374587e+04
8.587500e-03 1.373701e+04
8.600000e-03 1.372814e+04
8.612500e-03 1.371927e+04
8.625000e-03 1.371040e+04
8.637500e-03 1.370153e+04
8.650000e-03 1.369266e+04
8.662500e-03 1.368379e+04
8.675000e-03 1.367492e+04
8.687500e-03 1.366606e+04
8.700000e-03 1.365719e+04
8.712500e-03 1.364832e+04
8.725000e-03 1.363945e+04
8.737500e-03 1.363058e+04
8.750000e-03 1.362171e+04
8.762500e-03 1.361284e+04
8.775000e-03 1.360397e+04
8.787500e-03 1.359510e+04
8.800000e-03 1.358624e+04
8.812500e-03 1.357737e+04
8.825000e-03 1.356850e+04
8.837500e-03 1.355963e+04
8.850000e-03 1.355076e+04
8.862500e-03 1.354189e+04
8.875000e-03 1.353302e+04
8.887500e-03 1.352415e+04
8.900000e-03 1.351529e+04
8.912500e-03 1.350642e+04
8.925000e-03 1.349755e+04
8.937500e-03 1.348868e+04
8.950000e-03 1.347981e+04
8.962500e-03 1.347094e+04
8.975000e-03 1.346207e+04
8.987500e-03 1.345320e+04
9.000000e-03 1.344434e+04
9.012500e-03 1.343547e+04
9.025000e-03 1.342660e+04
9.037500e-03 1.341773e+04
9.050000e-03 1.340886e+04
9.062500e-03 1.339999e+04
9.075000e-03 1.339112e+04
9.087500e-03 1.338226e+04
9.100000e-03 1.337339e+04
9.112500e-03 1.336452e+04
9.125000e-03 1.335565e+04
9.137500e-03 1.334678e+04
9.150000e-03 1.333791e+04
9.162500e-03 1.332904e+04
9.175000e-03 1.332017e+04
9.187500e-03 1.331131e+04
9.200000e-03 1.330244e+04
9.212500e-03 1.329357e+04
9.225000e-03 1.328470e+04
9.237500e-03 1.327583e+04
9.250000e-03 1.326696e+04
9.262500e-03 1.325809e+04
9.275000e-03 1.324922e+04
9.287500e-03 1.324036e+04
9.300000e-03 1.323149e+04
9.312500e-03 1.322262e+04
9.325000e-03 1.321375e+04
9.337500e-03 1.320488e+04
9.350000e-03 1.319601e+04
9.362500e-03 1.318714e+04
9.375000e-03 1.317828e+04
9.387500e-03 1.316941e+04
9.400000e-03 1.316054e+04
9.412500e-03 1.315167e+04
9.425000e-03 1.314280e+04
9.437500e-03 1.313393e+04
9.450000e-03 1.312506e+04
9.462500e-03 1.311620e+04
9.475000e-03 1.310733e+04
9.487500e-03 1.309846e+04
9.500000e-03 1.308959e+04
9.512500e-03 1.308072e+04
9.525000e-03 1.307185e+04
9.537500e-03 1.306298e+04
9.550000e-03 1.305411e+04
9.562500e-03 1.304525e+04
9.575000e-03 1.303638e+04
9.587500e-03 1.302751e+04
9.600000e-03 1.301864e+04
9.612500e-03 1.300977e+04
9.625000e-03 1.300090e+04
9.637500e-03 1.299203e+04
9.650000e-03 1.298317e+04
9.662500e-03 1.297430e+04
9.675000e-03 1.296543e+04
9.687500e-03 1.295656e+04
9.700000e-03 1.294769e+04
9.712500e-03 1.293882e+04
9.725000e-03 1.292995e+04
9.737500e-03 1.292109e+04
9.750000e-03 1.291222e+04
9.762500e-03 1.290335e+04
9.775000e-03 1.289448e+04
9.787500e-03 1.288561e+04
9.800000e-03 1.287674e+04
9.812500e-03 1.286787e+04
9.825000e-03 1.285901e+04
9.837500e-03 1.285014e+04
9.850000e-03 1.284127e+04
9.862500e-03 1.283240e+04
9.875000e-03 1.282353e+04
9.887500e-03 1.281466e+04
9.900000e-03 1.280579e+04
9.912500e-03 1.279693e+04
9.925000e-03 1.278806e+04
9.937500e-03 1.277919e+04
9.950000e-03 1.277032e+04
9.962500e-03 1.276145e+04
9.975000e-03 1.275258e+04
9.987500e-03 1.274372e+04
1.000000e-02 1.273485e+04
1.001250e-02 1.272598e+04
1.002500e-02 1.271711e+04
1.003750e-02 1.270824e+04
1.005000e-02 1.269937e+04
1.006250e-02 1.269050e+04
1.007500e-02 1.268164e+04
1.008750e-02 1.267277e+04
1.010000e-02 1.266390e+04
1.011250e-02 1.265503e+04
1.012500e-02 1.264616e+04
1.013750e-02 1.263729e+04
1.015000e-02 1.262842e+04
1.016250e-02 1.261956e+04
1.017500e-02 1.261069e+04
1.018750e-02 1.260182e+04
1.020000e-02 1.259295e+04
1.021250e-02 1.258408e+04
1.022500e-02 1.257521e+04
1.023750e-02 1.256635e+04
1.025000e-02 1.255748e+04
1.026250e-02 1.254861e+04
1.027500e-02 1.253974e+04
1.028750e-02 1.253087e+04
1.030000e-02 1.252200e+04
1.031250e-02 1.251313e+04
1.032500e-02 1.250427e+04
1.033750e-02 1.249540e+04
1.035000e-02 1.248653e+04
1.036250e-02 1.247766e+04
1.037500e-02 1.246879e+04
1.038750e-02 1.245992e+04
1.040000e-02 1.245106e+04
1.041250e-02 1.244219e+04
1.042500e-02 1.243332e+04
1.043750e-02 1.242445e+04
1.045000e-02 1.241558e+04
1.046250e-02 1.240671e+04
1.047500e-02 1.239785e+04
1.048750e-02 1.238898e+04
1.050000e-02 1.238011e+04
1.051250e-02 1.237124e+04
1.052500e-02 1.236237e+04
1.053750e-02 1.235350e+04
1.055000e-02 1.234464e+04
1.056250e-02 1.233577e+04
1.057500e-02 1.232690e+04
1.058750e-02 1.231803e+04
1.060000e-02 1.230916e+04
1.061250e-02 1.230029e+04
1.062500e-02 1.229142e+04
1.063750e-02 1.228256e+04
1.065000e-02 1.227369e+04
1.066250e-02 1.226482e+04
1.067500e-02 1.225595e+04
1.068750e-02 1.224708e+04
1.070000e-02 1.223821e+04
1.071250e-02 1.222935e+04
1.072500e-02 1.222048e+04
1.073750e-02 1.221161e+04
1.075000e-02 1.220274e+04
1.076250e-02 1.219387e+04
1.077500e-02 1.218500e+04
1.078750e-02 1.217614e+04
1.080000e-02 1.216727e+04
1.081250e-02 1.215840e+04
1.082500e-02 1.214953e+04
1.083750e-02 1.214066e+04
1.085000e-02 1.213179e+04
1.086250e-02 1.212293e+04
1.087500e-02 1.211406e+04
1.088750e-02 1.210519e+04
1.090000e-02 1.209632e+04
