f'cc28MPa = 46.01 MPa, ecc28MPa = 0.0084
f'cc70MPa = 90.47 MPa, ecc70MPa = 0.0049
Axial_Strain Axial_Load(kN)
1.056250e-02 1.584002e+04
1.057500e-02 1.581991e+04
1.058750e-02 1.579980e+04
1.060000e-02 1.577969e+04
1.061250e-02 1.575958e+04
1.062500e-02 1.573947e+04
1.063750e-02 1.571936e+04
1.065000e-02 1.569925e+04
1.066250e-02 1.567914e+04
1.067500e-02 1.565903e+04
1.068750e-02 1.563893e+04
1.070000e-02 1.561882e+04
1.071250e-02 1.559871e+04
1.072500e-02 1.557860e+04
1.073750e-02 1.555849e+04
1.075000e-02 1.553838e+04
1.076250e-02 1.551827e+04
1.077500e-02 1.549816e+04
1.078750e-02 1.547805e+04
1.080000e-02 1.545794e+04
1.081250e-02 1.543783e+04
1.082500e-02 1.541772e+04
1.083750e-02 1.539761e+04
1.085000e-02 1.537750e+04
1.086250e-02 1.535739e+04
1.087500e-02 1.533729e+04
1.088750e-02 1.531718e+04
1.090000e-02 1.529707e+04
1.091250e-02 1.527696e+04
1.092500e-02 1.525685e+04
1.093750e-02 1.523674e+04
1.095000e-02 1.521663e+04
1.096250e-02 1.519652e+04
1.097500e-02 1.517641e+04
1.098750e-02 1.515630e+04
1.100000e-02 1.513619e+04
1.101250e-02 1.511608e+04
1.102500e-02 1.509597e+04
1.103750e-02 1.507587e+04
1.105000e-02 1.505576e+04
1.106250e-02 1.503565e+04
1.107500e-02 1.501554e+04
1.108750e-02 1.499543e+04
1.110000e-02 1.497532e+04
1.111250e-02 1.495521e+04
1.112500e-02 1.493510e+04
1.113750e-02 1.491499e+04
1.115000e-02 1.489488e+04
1.116250e-02 1.487477e+04
1.117500e-02 1.485466e+04
1.118750e-02 1.483456e+04
1.120000e-02 1.481445e+04
1.121250e-02 1.479434e+04
1.122500e-02 1.477423e+04
1.123750e-02 1.475412e+04
1.125000e-02 1.473401e+04
1.126250e-02 1.471390e+04
1.127500e-02 1.469379e+04
1.128750e-02 1.467368e+04
1.130000e-02 1.465357e+04
1.131250e-02 1.463346e+04
1.132500e-02 1.461335e+04
1.133750e-02 1.459325e+04
1.135000e-02 1.457314e+04
1.136250e-02 1.455303e+04
1.137500e-02 1.453292e+04
1.138750e-02 1.451281e+04
1.140000e-02 1.449270e+04
1.141250e-02 1.447259e+04
1.142500e-02 1.445248e+04
1.143750e-02 1.443237e+04
1.145000e-02 1.441226e+04
1.146250e-02 1.439215e+04
1.147500e-02 1.437205e+04
1.148750e-02 1.435194e+04
1.150000e-02 1.433183e+04
1.151250e-02 1.431172e+04
1.152500e-02 1.429161e+04
1.153750e-02 1.427150e+04
1.155000e-02 1.425139e+04
1.156250e-02 1.423128e+04
1.157500e-02 1.421117e+04
1.158750e-02 1.419106e+04
1.160000e-02 1.417095e+04
1.161250e-02 1.415085e+04
1.162500e-02 1.413074e+04
1.163750e-02 1.411063e+04
1.165000e-02 1.409052e+04
1.166250e-02 1.407041e+04
1.167500e-02 1.405030e+04
1.168750e-02 1.403019e+04
1.170000e-02 1.401008e+04
1.171250e-02 1.398997e+04
1.172500e-02 1.396986e+04
1.173750e-02 1.394976e+04
1.175000e-02 1.392965e+04
1.176250e-02 1.390954e+04
1.177500e-02 1.388943e+04
1.178750e-02 1.386932e+04
1.180000e-02 1.384921e+04
1.181250e-02 1.382910e+04
1.182500e-02 1.380899e+04
1.183750e-02 1.378888e+04
1.185000e-02 1.376877e+04
1.186250e-02 1.374867e+04
1.187500e-02 1.372856e+04
1.188750e-02 1.370845e+04
1.190000e-02 1.368834e+04
1.191250e-02 1.366823e+04
1.192500e-02 1.364812e+04
1.193750e-02 1.362801e+04
1.195000e-02 1.360790e+04
1.196250e-02 1.358779e+04
1.197500e-02 1.356768e+04
1.198750e-02 1.354758e+04
1.200000e-02 1.352747e+04
1.201250e-02 1.350736e+04
1.202500e-02 1.348725e+04
1.203750e-02 1.346714e+04
1.205000e-02 1.344703e+04
1.206250e-02 1.342692e+04
1.207500e-02 1.340681e+04
1.208750e-02 1.338670e+04
1.210000e-02 1.336660e+04
1.211250e-02 1.334649e+04
1.212500e-02 1.332638e+04
1.213750e-02 1.330627e+04
1.215000e-02 1.328616e+04
1.216250e-02 1.326605e+04
1.217500e-02 1.324594e+04
1.218750e-02 1.322583e+04
1.220000e-02 1.320572e+04
1.221250e-02 1.318562e+04
1.222500e-02 1.316551e+04
1.223750e-02 1.314540e+04
1.225000e-02 1.312529e+04
1.226250e-02 1.310518e+04
1.227500e-02 1.308507e+04
1.228750e-02 1.306496e+04
1.230000e-02 1.304485e+04
1.231250e-02 1.302474e+04
1.232500e-02 1.300464e+04
1.233750e-02 1.298453e+04
1.235000e-02 1.296442e+04
1.236250e-02 1.294431e+04
1.237500e-02 1.292420e+04
1.238750e-02 1.290409e+04
1.240000e-02 1.288398e+04
1.241250e-02 1.286387e+04
1.242500e-02 1.284376e+04
1.243750e-02 1.282366e+04
1.245000e-02 1.280355e+04
1.246250e-02 1.278344e+04
1.247500e-02 1.276333e+04
1.248750e-02 1.274322e+04
1.250000e-02 1.272311e+04
